RBD,Nombre_Colegio,Total_Alumnos,Total_Docentes,Ratio_Alumnos_Docente,Promedio_Notas,Anio
13463,COLEGIO CARLOS CONDELL DE LA HAZA,630,62.0,10.2,5.24,2020
17,ESCUELA SUBTTE. LUIS CRUZ MARTINEZ,338,33.0,10.2,6.15,2020
5347,ESCUELA PATRICIO CHAVEZ SOTO,377,37.0,10.2,6.17,2020
4175,ESCUELA THOMAS JEFFERSON,458,45.0,10.2,6.25,2020
15690,COLEGIO LOS CIPRESES,814,80.0,10.2,6.19,2020
10816,ESCUELA JOSE CAMARENA ESCRIVA,214,21.0,10.2,5.92,2020
4722,ESCUELA BLANCA ESTELA PRAT CARVAJAL,582,57.0,10.2,6.21,2020
1873,ESCUELA HORCON,184,18.0,10.2,5.4,2020
22086,LICEO RURAL LAS QUEMAS,335,33.0,10.2,5.78,2020
24203,LICEO RAUL BROUSSAIN CAMPINO,306,30.0,10.2,5.64,2020
13525,COLEGIO OLIMPO,173,17.0,10.2,5.01,2020
8194,LICEO PARTICULAR RAMON FREIRE,438,43.0,10.2,6.24,2020
8885,COLEGIO REDLAND SCHOOL,707,69.0,10.2,6.39,2020
10202,ESCUELA DOMINGO SANTA MARIA GONZALEZ,502,49.0,10.2,6.37,2020
16985,LICEO BICENTENARIO PAULO FREIRE,235,23.0,10.2,6.52,2020
5537,ESCUELA PARTICULAR REMEHUEICO,61,6.0,10.2,5.7,2020
25342,ESCUELA RAIMAPU-TIERRA FLORIDA,735,72.0,10.2,6.29,2020
10783,LICEO GABRIELA MISTRAL DE MELIPILLA,705,69.0,10.2,5.97,2020
5538,ESCUELA GUSTAVO VASQUEZ DIAZ,266,26.0,10.2,5.92,2020
5088,ESCUELA PABLO NERUDA,695,68.0,10.2,5.9,2020
22283,COLEGIO SAN MIGUEL,163,16.0,10.2,5.67,2020
3478,ESCUELA AGRICOLA SAGRADOS CORAZONES,173,17.0,10.2,5.4,2020
9985,LICEO GUILLERMO LABARCA HUBERTSON,653,64.0,10.2,5.43,2020
1335,LICEO POLITECNICO LLAY LLAY,602,59.0,10.2,5.7,2020
16792,COLEGIO HALCONES DEL CARMEN,133,13.0,10.2,5.99,2020
6389,ESCUELA POCOYAN,122,12.0,10.2,6.11,2020
22195,COLEGIO CRISTIANO BETESDA,256,25.0,10.2,5.62,2020
10277,ESCUELA ADELAIDA LA FETRA,539,53.0,10.2,5.54,2020
1971,ESCUELA MANUEL MONTT,419,41.0,10.2,6.47,2020
8815,COLEGIO SAN FRANCISCO DEL ALBA,843,83.0,10.2,6.35,2020
8532,ESCUELA BASICA LIBERTADORES DE CHILE,357,35.0,10.2,5.84,2020
4019,ESCUELA BÃSICA LAGUNA AVENDAÃO,193,19.0,10.2,5.77,2020
5569,LICEO GABRIELA MISTRAL DE TEMUCO,603,59.0,10.2,5.76,2020
12185,ESCUELA PARTICULAR HELVECIA,469,46.0,10.2,6.14,2020
24236,COLEGIO CAMPO DE HIELO,163,16.0,10.2,6.19,2020
2194,INSTITUTO INGLES RANCAGUA,971,95.0,10.2,6.59,2020
16497,COLEGIO ANDES DE TALCA,376,37.0,10.2,6.78,2020
5760,ESCUELA PARTICULAR DIEGO PORTALES,51,5.0,10.2,6.08,2020
25624,ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR,254,25.0,10.2,5.31,2020
845,LICEO SAMUEL ROMAN ROJAS,499,49.0,10.2,5.72,2020
1167,LICEO Y ESCUELA MUNICIPAL,511,50.0,10.2,5.09,2020
4810,ESCUELA ALMIRANTE JORGE MONTT ÃLVAREZ,245,24.0,10.2,5.98,2020
5897,COLEGIO AMERICA,610,60.0,10.2,5.82,2020
9117,COLEGIO MATILDE HUICI NAVAS,591,58.0,10.2,5.49,2020
3204,COLEGIO CONSTITUCION,325,32.0,10.2,6.82,2020
3393,ESCUELA ARRAU MENDEZ,265,26.0,10.2,5.47,2020
7505,LICEO TOMAS BURGOS,395,39.0,10.1,5.18,2020
9864,LICEO JOSE IGNACIO ZENTENO,616,61.0,10.1,5.72,2020
5283,ESCUELA THOMAS ALBA EDISON,365,36.0,10.1,6.17,2020
8535,LICEO REPUBLICA DE BRASIL,443,44.0,10.1,5.77,2020
31175,BICENTENARIO COLLEGE,354,35.0,10.1,6.3,2020
9638,ESCUELA BÃSICA PADRE ESTEBAN GUMUCIO VIVES,445,44.0,10.1,6.07,2020
2018,ESCUELA MOVILIZADORES PORTUARIOS,801,79.0,10.1,5.8,2020
1707,ESCUELA MINISTRO ZENTENO,312,31.0,10.1,5.66,2020
15524,COLEGIO SANTA CRUZ DE UNCO,354,35.0,10.1,6.89,2020
12538,ESCUELA CHIPANA,375,37.0,10.1,5.27,2020
7234,ESCUELA PADRE ALEJANDRO CORCUERA MARTINEZ,131,13.0,10.1,5.93,2020
107,LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS,454,45.0,10.1,5.48,2020
11199,COLEGIO LUIS CRUZ MARTINEZ,554,55.0,10.1,6.09,2020
5342,ESCUELA PARTICULAR LONQUIMAY,223,22.0,10.1,5.79,2020
9457,ESCUELA BÃSICA POETA NERUDA (EX-483),274,27.0,10.1,6.05,2020
9713,COMPLEJO EDUCACIONAL FELIPE HERRERA LANE,324,32.0,10.1,5.09,2020
3483,ESCUELA GERONIMO LAGOS LISBOA,463,46.0,10.1,6.14,2020
19913,COMPLEJO EDUCACIONAL LOS SAUCES,342,34.0,10.1,5.57,2020
25767,COLEGIO SAN JORGE DE LAS CONDES,352,35.0,10.1,5.68,2020
972,ESCUELA BASICA JORGE ARACENA RAMOS,213,21.0,10.1,6.03,2020
3349,ESCUELA JUAN DE LA CRUZ DOMINGUEZ G.,395,39.0,10.1,5.74,2020
7685,ESCUELA RURAL LA VARA,222,22.0,10.1,5.83,2020
848,ESCUELA ALEJANDRO CHELEN ROJAS,294,29.0,10.1,6.79,2020
5286,ESCUELA BASICA VICTOR DURAN PEREZ,383,38.0,10.1,6.19,2020
8972,COLEGIO SAN BENITO,1373,136.0,10.1,6.56,2020
40171,ENGLISH COLLEGE SAGRADO CORAZON DE MARIA,111,11.0,10.1,6.0,2020
14720,LICEO GASTRONOMIA Y TURISMO,605,60.0,10.1,5.41,2020
5440,LICEO LUCILA GODOY ALCAYAGA,343,34.0,10.1,6.42,2020
5051,ESCUELA BÃSICA DE CARAMPANGUE,373,37.0,10.1,6.01,2020
6709,ESCUELA MUNICIPAL RIO QUILLEN,302,30.0,10.1,5.84,2020
8368,ESCUELA PARTICULAR SAN JOSE OBRERO,436,43.0,10.1,7.0,2020
6917,ESCUELA PARTICULAR PADRE CARLOS,223,22.0,10.1,6.2,2020
9973,COLEGIO SANTA URSULA,463,46.0,10.1,6.29,2020
2416,COLEGIO REPUBLICA DE CHILE,222,22.0,10.1,5.9,2020
22496,CENTRO EDUCACIONAL SAN NICOLAS,324,32.0,10.1,5.64,2020
20120,COLEGIO JOSE GIORDANO,233,23.0,10.1,6.05,2020
1621,LICEO MIXTO JOSE MIGUEL CARRERA,182,18.0,10.1,6.01,2020
11230,COLEGIO DE ADULTOS PROFESOR MANUEL GUERRERO CEBALLOS,161,16.0,10.1,5.07,2020
2920,ESCUELA LUIS LEYTON RUBIO,201,20.0,10.1,6.08,2020
24690,COLEGIO SANTIAGO EVANGELISTA,253,25.0,10.1,6.68,2020
1781,ALLIANCE FRANCAISE DE VALPARAISO,727,72.0,10.1,6.42,2020
12121,ESCUELA MARIA DE LA PAZ,141,14.0,10.1,5.51,2020
14601,COLEGIO SPEIRO,142,14.0,10.1,5.31,2020
22027,LICEO HORNOPIREN,294,29.0,10.1,5.31,2020
3329,ESCUELA MAULE SUR,213,21.0,10.1,5.85,2020
17875,COLEGIO SAN JOAQUIN,363,36.0,10.1,6.26,2020
22114,LICEO PREMILITAR HÃROES DE LA CONCEPCIÃN,253,25.0,10.1,5.08,2020
4190,LICEO SANTA FE,493,49.0,10.1,6.01,2020
206,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,352,35.0,10.1,5.82,2020
8969,COLEGIO THE ANGELÂ´S SCHOOL,598,59.0,10.1,6.52,2020
11417,ESCUELA ADULTOS LAS AMERICAS,385,38.0,10.1,5.11,2020
4565,LICEO DOMINGO SANTA MARÃA,405,40.0,10.1,5.84,2020
20361,COLEGIO TRAPANANDA,142,14.0,10.1,6.03,2020
185,ESCUELA BASICA PISIGA-CHOQUE,10,1.0,10.0,4.9,2020
5546,ESC. BASICA OSCAR CASTRO,10,1.0,10.0,6.1,2020
2292,ESCUELA VICENTE HUIDOBRO,200,20.0,10.0,5.85,2020
25316,COLEGIO PUELMAPU,281,28.0,10.0,6.02,2020
24317,COLEGIO PUERTO NATALES,398,40.0,10.0,6.45,2020
2742,COLEGIO URUGUAY,381,38.0,10.0,5.91,2020
13320,COLEGIO PARTICULAR TONGOY,70,7.0,10.0,5.86,2020
15579,COLEGIO PARTICULAR ALMA MATER,230,23.0,10.0,6.14,2020
2458,ESCUELA JORGE MUNOZ SILVA,271,27.0,10.0,5.79,2020
195,ESCUELA BASICA LA TIRANA,209,21.0,10.0,5.69,2020
11323,ESCUELA REINO DE DINAMARCA,449,45.0,10.0,5.7,2020
3726,COLEGIO CRISTIANO HOREB,229,23.0,10.0,6.15,2020
6964,ESCUELA PARTICULAR LOS MAITENES,180,18.0,10.0,5.84,2020
5977,ESC. BASICA QUINETRU,10,1.0,10.0,6.52,2020
1203,ESCUELA GABRIELA MISTRAL,209,21.0,10.0,5.79,2020
835,ESCUELA CARMELA PRAT,10,1.0,10.0,6.01,2020
825,ESCUELA BASICA PABLO NERUDA,10,1.0,10.0,6.49,2020
11883,LICEO MUNICIPAL POLIVALENTE MARIA PINTO,469,47.0,10.0,5.98,2020
24459,COLEGIO BETANIA,260,26.0,10.0,5.93,2020
2584,ESCUELA OCTAVIO MUJICA VALENZUELA,200,20.0,10.0,6.6,2020
14428,VINA DEL MAR COLLEGE,110,11.0,10.0,6.08,2020
4712,LICEO SANTA LEONOR,508,51.0,10.0,6.11,2020
8869,COLEGIO THE NEWLAND SCHOOL,1012,101.0,10.0,6.47,2020
9987,ESCUELA PLATON,220,22.0,10.0,5.61,2020
6591,FEDERICO GARC-A LORCA,20,2.0,10.0,4.49,2020
9928,ESCUELA PARTICULAR AMANECER,70,7.0,10.0,5.69,2020
20329,ESCUELA BASICA NÂ° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`,90,9.0,10.0,5.47,2020
7214,ESCUELA RURAL MANAO,10,1.0,10.0,5.79,2020
5592,ESCUELA ANDRES BELLO,249,25.0,10.0,5.88,2020
9246,COLEGIO SAN AGUSTIN,1155,116.0,10.0,6.89,2020
1853,COLEGIO ARTÃSTICO COSTA MAUCO,240,24.0,10.0,4.74,2020
22664,LICEO POLITECNICO MIRASOL,331,33.0,10.0,5.48,2020
109,COLEGIO DEPORTIVO TEC. PROF. ELENA DUVAUCHELLE CABEZON,658,66.0,10.0,5.51,2020
532,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,739,74.0,10.0,5.41,2020
872,ESCUELA BASICA ROSITA OHIGGINS,10,1.0,10.0,5.33,2020
26077,COLEGIO DE ADULTOS SEMBRADOR SAN BENITO,90,9.0,10.0,4.88,2020
5879,LICEO ISABEL POBLETE V.,469,47.0,10.0,5.38,2020
5292,ESCUELA BASICA MIGUEL HUENTELEN,249,25.0,10.0,5.82,2020
13579,COLEGIO SAN ISIDRO,10,1.0,10.0,6.46,2020
10615,COLEGIO  INGLES ISAAC NEWTON,271,27.0,10.0,6.45,2020
11952,ESCUELA BELEN OÂ¦HIGGINS,291,29.0,10.0,5.82,2020
9680,COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,240,24.0,10.0,5.62,2020
5151,ESCUELA PARTICULAR LUIS CRUZ MARTINEZ,160,16.0,10.0,5.29,2020
20311,COLEGIO HUINGANAL,319,32.0,10.0,6.51,2020
10836,ESCUELA BASICA F-NÂ° 732 CHOROMBO ALTO,240,24.0,10.0,6.33,2020
5129,ESCUELA BASICA RENE ANDRADES TOLEDO,289,29.0,10.0,5.94,2020
18035,COLEGIO SAN AGUSTIN,379,38.0,10.0,6.46,2020
981,ESCUELA BASICA CHOAPA LINDO,10,1.0,10.0,5.71,2020
5675,ESCUELA PARTICULAR ARTURO ARRIAGADA,90,9.0,10.0,5.62,2020
11540,ESCUELA PARTICULAR ALEPUE,10,1.0,10.0,6.53,2020
25539,EJERCITO LIBERTADOR DE CERRILLOS,260,26.0,10.0,5.45,2020
18102,COLEGIO PAULO FREIRE,391,39.0,10.0,6.63,2020
20477,COLEGIO TALCA,80,8.0,10.0,6.77,2020
1184,ESCUELA BASICA MERCEDES MATURANA GALLARDO,309,31.0,10.0,5.73,2020
10279,ESCUELA ALLIPEN,249,25.0,10.0,5.83,2020
8438,ESCUELA REPUBLICA DE CROACIA,469,47.0,10.0,5.71,2020
485,ESCUELA BASICA YERBAS BUENAS,10,1.0,10.0,5.55,2020
7321,ESCUELA PARTICULAR SAN SEBASTIÃN DE CHANCOYAN,20,2.0,10.0,5.58,2020
3619,ESCUELA LOS HEROES,261,26.0,10.0,6.42,2020
1202,ESCUELA FERROVIARIA,229,23.0,10.0,5.59,2020
5536,ESCUELA PARTICULAR PICHIHUENOCOLLE,10,1.0,10.0,5.81,2020
7292,ESCUELA PARTICULAR NUEVA ESPERANZA,10,1.0,10.0,6.1,2020
7662,ESCUELA RURAL SENDA SUR,10,1.0,10.0,5.4,2020
1096,ESCUELA BASICA LOS POZOS,10,1.0,10.0,5.89,2020
5351,COLEGIO MANUEL BULNES PRIETO,10,1.0,10.0,4.92,2020
7288,ESCUELA PARTICULAR PLAYA GRANDE,30,3.0,10.0,6.58,2020
15770,ESCUELA DIVINO MAESTRO,350,35.0,10.0,5.61,2020
20218,ESCUELA PART. TEMUCO COLLEGE,180,18.0,10.0,6.2,2020
24906,ESCUELA BASICA NÂ°71 DOLMEN SCHOOL,70,7.0,10.0,5.58,2020
1013,LICEO DE SALAMANCA,371,37.0,10.0,5.52,2020
9582,LICEO POLIVALENTE FRANCISCO FRIAS V.,249,25.0,10.0,5.24,2020
15583,LICEO TECNICO PROFESIONAL EL TAMBO,439,44.0,10.0,5.56,2020
5127,ESCUELA LEONCIO ARANEDA FIGUEROA,391,39.0,10.0,6.1,2020
7180,COLEGIO ALEMAN R.A. PHILIPPI,270,27.0,10.0,6.12,2020
218,LICEO FRANCISCO DE AGUIRRE,449,45.0,10.0,5.38,2020
12243,ESCUELA NÂº 1365 R.P. GUSTAVO LE PAIGE,320,32.0,10.0,5.67,2020
24233,LICEO FRANCISCO XAVIER BUTINA,351,35.0,10.0,5.8,2020
1047,ESCUELA PARTICULAR VALLE CAMISAS,10,1.0,10.0,6.33,2020
1536,ESCUELA AMERICA,498,50.0,10.0,6.08,2020
10098,ESCUELA PROVINCIA DE ARAUCO,231,23.0,10.0,5.83,2020
909,ESCUELA LOS AZAHARES DE CERRO BLANCO,10,1.0,10.0,6.42,2020
14750,COLEGIO GREENLAND SAN FELIPE,310,31.0,10.0,6.32,2020
1226,COLEGIO MARIA MONTESSORI,240,24.0,10.0,6.3,2020
18010,COLEGIO SAN FERNANDO CHILLÃN VIEJO,170,17.0,10.0,6.35,2020
17751,ESCUELA VILLA LA GRANJA,519,52.0,10.0,5.94,2020
7898,ESCUELA RURAL EL MELI,139,14.0,9.9,5.96,2020
10255,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,671,68.0,9.9,6.01,2020
17726,CCENTRO EVANGÃLICO PARA EDUCACIÃN ADULTOS,89,9.0,9.9,4.67,2020
18037,LICEO RALCO,148,15.0,9.9,6.11,2020
1884,LICEO COMERCIAL ALEJANDRO LUBET V,573,58.0,9.9,5.88,2020
2756,ESCUELA DIEGO PORTALES P.,188,19.0,9.9,5.82,2020
2206,ESCUELA SIXTO MENDEZ PARADA,357,36.0,9.9,5.83,2020
1425,COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO,396,40.0,9.9,5.97,2020
14824,COLEGIO EVEREST CENTRAL,297,30.0,9.9,6.0,2020
26,ESCUELA REPUBLICA DE ARGENTINA,217,22.0,9.9,5.95,2020
2972,ESCUELA ESPERANZA,308,31.0,9.9,5.88,2020
26335,COLEGIO DUNALASTAIR VALLE NORTE,1343,135.0,9.9,6.49,2020
4000,ESCUELA BÃSICA AMANDA CHÃVEZ NAVARRETE,318,32.0,9.9,6.05,2020
324,ESCUELA FUNDACION MINERA ESCONDIDA,415,42.0,9.9,5.76,2020
2456,ESCUELA OLEGARIO LAZO BAEZA,417,42.0,9.9,5.58,2020
2796,ESCUELA COMALLE,198,20.0,9.9,6.4,2020
11405,ESCUELA FERNANDO BAQUEDANO,564,57.0,9.9,5.9,2020
10125,ESCUELA SARGENTO CANDELARIA,179,18.0,9.9,5.39,2020
9601,CENTRO EDUCACIONAL MUNICIPAL SAN RAMON,308,31.0,9.9,5.21,2020
10777,COLEGIO TERRANOVA,198,20.0,9.9,6.36,2020
40381,COLEGIO ACONCAGUA EDUCA,355,36.0,9.9,3.81,2020
4174,ESCUELA HOGAR NIEVES VASQUEZ PALACIOS,365,37.0,9.9,5.95,2020
3823,LICEO JORGE ALESSANDRI RODRIGUEZ,566,57.0,9.9,5.88,2020
642,ESCUELA DE EL PENON,149,15.0,9.9,5.78,2020
10524,ESCUELA BASICA G-841 SANTOS RUBIO MORALES,267,27.0,9.9,5.86,2020
4409,ESCUELA SACERDOTE ALEJANDRO MANERA,267,27.0,9.9,6.11,2020
25723,COLEGIO PART. ALTAMIRA-ADULTOS,69,7.0,9.9,4.68,2020
8601,COLEGIO WUNMAN,119,12.0,9.9,6.21,2020
59,COLEGIO SAN JORGE,395,40.0,9.9,6.71,2020
1516,LICEO TECNOLÃGICO ALFREDO NAZAR FERES,455,46.0,9.9,5.68,2020
10668,ESCUELA ELIAS SANCHEZ ORTUZAR,286,29.0,9.9,6.14,2020
516,LICEO GABRIELA MISTRAL DE LA SERENA,505,51.0,9.9,5.79,2020
40338,ACONCAGUA EDUCA,129,13.0,9.9,4.67,2020
9789,ESCUELA PARTICULAR PABLO GOYENECHE IVER,139,14.0,9.9,5.72,2020
6304,ESCUELA ALBORADA,765,77.0,9.9,6.44,2020
4843,ESCUELA BÃSICA LISA ENRIQUETA PETER TEUBNER,247,25.0,9.9,6.32,2020
2143,ESCUELA MUNICIPAL HERMANOS CARRERA,228,23.0,9.9,5.32,2020
3540,LICEO POLITECNICO PEDRO AGUIRRE CERDA,556,56.0,9.9,5.91,2020
4595,ESCUELA ENRIQUE SORO BARRIGA,378,38.0,9.9,6.01,2020
7415,INSTITUTO ALEMAN DE OSORNO,674,68.0,9.9,6.47,2020
25330,COLEGIO POLIVALENTE ANTARES,129,13.0,9.9,6.03,2020
6164,ESCUELA JUAN SEGUEL,238,24.0,9.9,6.16,2020
1969,COLEGIO CHARLES DARWIN,447,45.0,9.9,5.45,2020
10436,ESCUELA BASICA G-NÂ° 346,149,15.0,9.9,6.27,2020
15774,ESCUELA AGRICOLA DON GREGORIO,119,12.0,9.9,5.04,2020
12368,LICEO POLITECNICO SANTA CRUZ,524,53.0,9.9,5.78,2020
20261,COLEGIO DE EDUCACION ADULTOS CORDILLERA,158,16.0,9.9,5.44,2020
971,ESCUELA BASICA SAN RAFAEL DE ROZAS,326,33.0,9.9,5.97,2020
438,LICEO MANUEL BLANCO ENCALADA,407,41.0,9.9,5.51,2020
24715,COLEGIO CRISTOBAL COLON DE MELIPILLA,375,38.0,9.9,6.46,2020
13205,SANTO DOMINGO COUNTRY SCHOOL,367,37.0,9.9,6.4,2020
1338,ESCUELA NACIONES UNIDAS,228,23.0,9.9,5.95,2020
5033,ESCUELA ARTURO EBENSPERGER RICHTER,254,26.0,9.8,5.79,2020
5794,ESCUELA PARTICULAR PROF.ANDRES AGUAYO,49,5.0,9.8,6.35,2020
6767,ESCUELA LEONARDO DA VINCI,254,26.0,9.8,5.87,2020
22277,COLEGIO NACIONAL DE LA UNION,137,14.0,9.8,5.69,2020
13494,ESCUELA BASICA LA VILLA,234,24.0,9.8,6.18,2020
9110,ESCUELA CARLOS FERNANDEZ PENA,275,28.0,9.8,5.51,2020
1233,ESCUELA PABLO NERUDA,362,37.0,9.8,5.95,2020
4736,ESCUELA CORNETA CABRALES,421,43.0,9.8,6.56,2020
41439,COLEGIO PATAGONIA PUERTO VARAS,305,31.0,9.8,6.1,2020
9339,ESCUELA Y COLEGIO POLITECNICO LOS HEROES,166,17.0,9.8,6.38,2020
7507,ESCUELA BERTOLDO HOFMANN KAHLER,176,18.0,9.8,5.6,2020
9221,COLEGIO ALTAMIRA,714,73.0,9.8,6.44,2020
1683,ESCUELA BASICA SANTA JULIA,313,32.0,9.8,5.37,2020
6955,ESCUELA RURAL ENRIQUE HEVIA LABBE,39,4.0,9.8,5.48,2020
3480,ESCUELA JOSE MANUEL BALMACEDA,440,45.0,9.8,6.24,2020
7346,ESCUELA N. 46 ITALIA,412,42.0,9.8,5.84,2020
8329,ESCUELA RURAL CORDILLERA NEVADA,39,4.0,9.8,6.23,2020
4728,COLEGIO LOS CONDORES,392,40.0,9.8,6.01,2020
14602,COLEGIO SIGLO XXI,225,23.0,9.8,5.58,2020
25173,ESC. BASICA MUNICIPAL RISOPATRON,225,23.0,9.8,5.32,2020
31376,LICEO  DE  ADULTOS  INSIEME,127,13.0,9.8,5.72,2020
6705,ESCUELA PARTICULAR PROF.NIMIA RIVAS,128,13.0,9.8,5.62,2020
9104,ESCUELA VILLA MACUL,586,60.0,9.8,6.38,2020
12294,INSTITUTO CIEC,88,9.0,9.8,5.64,2020
1341,ESCUELA BASICA EL PORVENIR,216,22.0,9.8,6.5,2020
1123,ESCUELA GABRIELA MISTRAL,596,61.0,9.8,5.81,2020
17679,ANEXO COME WEALTH SCHOOL,176,18.0,9.8,6.29,2020
20026,ESCUELA MAPU- LAFKEN,39,4.0,9.8,5.77,2020
8464,COLEGIO ALEMAN,597,61.0,9.8,6.61,2020
6138,ESCUELA PARTICULAR CALFUTUE,78,8.0,9.8,6.18,2020
1465,ESCUELA COEDUC TTE HERNAN MERINO CORREA,354,36.0,9.8,5.71,2020
5613,COMPLEJO EDUCACIONAL LA GRANJA,624,64.0,9.8,6.13,2020
10264,ESCUELA SOL NACIENTE,255,26.0,9.8,5.52,2020
15643,INSTITUTO CRISTIANO EDUMASTER COLLEGE,324,33.0,9.8,5.36,2020
10858,ESCUELA BASICA G-NÂ°128 ATALICIO AGUILAR A.,108,11.0,9.8,6.51,2020
641,ESCUELA DE LAS CARDAS,49,5.0,9.8,5.78,2020
22313,COLEGIO CARDENAL RAUL SILVA HENRIQUEZ,225,23.0,9.8,6.12,2020
10273,ESCUELA VALLE DEL INCA,295,30.0,9.8,5.68,2020
9467,COLEGIO LA CASTRINA,127,13.0,9.8,5.37,2020
20161,ESCUELA PART. SUBVENCIONADA AMANCAY,166,17.0,9.8,5.6,2020
4562,LICEO SAN PEDRO,332,34.0,9.8,5.64,2020
11548,ESCUELA CLAUDIO MATTE,294,30.0,9.8,6.09,2020
4897,LICEO SAN JUAN BAUTISTA DE HUALQUI,570,58.0,9.8,6.29,2020
9437,ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII,273,28.0,9.8,5.63,2020
14502,COLEGIO CURIMON,295,30.0,9.8,6.49,2020
10305,ESCUELA SANTIAGO DE GUAYAQUIL,305,31.0,9.8,5.85,2020
24913,COLEGIO NUESTRA SENORA DE LA MERCED,295,30.0,9.8,5.53,2020
25271,PROFESOR FRANCISCO VERGARA BOBADILLA,176,18.0,9.8,5.84,2020
10689,ESCUELA EL ROTO CHILENO,234,24.0,9.8,5.84,2020
13133,ESCUELA MANUEL RODRIGUEZ,244,25.0,9.8,6.21,2020
4984,ESCUELA ROSITA RENARD,539,55.0,9.8,5.94,2020
4002,ESCUELA BASICA EL CASINO,246,25.0,9.8,6.3,2020
7031,LICEO GABRIELA MISTRAL,469,48.0,9.8,5.54,2020
1507,CENTRO EDUCATIVO HORIZONTE,236,24.0,9.8,4.9,2020
257,COLEGIO CHUQUICAMATA,905,92.0,9.8,6.5,2020
612,ESCUELA GUILLERMO CERECEDA,245,25.0,9.8,5.55,2020
3621,ESCUELA SAN AMBROSIO,274,28.0,9.8,5.57,2020
13612,COLEGIO JOSE MARTI PEREZ,333,34.0,9.8,5.62,2020
1593,ESCUELA PARTICULAR SANTA ANA,452,46.0,9.8,6.03,2020
4594,ESCUELA MIGUEL JOSE ZANARTU SANTA MARIA,509,52.0,9.8,5.83,2020
10592,LICEO CLARA SOLOVERA,402,41.0,9.8,5.58,2020
7404,COLEGIO RENE SORIANO BORQUEZ,235,24.0,9.8,5.6,2020
7772,LICEO POLITECNICO CALBUCO,531,54.0,9.8,5.4,2020
14336,LICEO TECN. PROF. OBISPO RAFAEL LIRA INFANTE,166,17.0,9.8,5.19,2020
16513,CENTRO EDUCACIONAL ADONAY,204,21.0,9.7,5.34,2020
24311,COLEGIO FRANCES,243,25.0,9.7,6.61,2020
31306,COLEGIO FINÃS RELMU,97,10.0,9.7,6.51,2020
14706,COLEGIO SAN FRANCISCO,223,23.0,9.7,5.71,2020
1975,ESCUELA JUAN BAUTISTA ALBERDI,232,24.0,9.7,5.81,2020
4628,ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÃLEZ VIDELA,155,16.0,9.7,5.12,2020
10263,ESCUELA D-114,271,28.0,9.7,5.72,2020
6070,COMPLEJO EDUCACIONAL PABLO SEXTO,300,31.0,9.7,5.69,2020
361,COL. THE ANTOFAGASTA BRITISH SCHOOL,650,67.0,9.7,6.6,2020
24300,LICEO GABRIELA MISTRAL,331,34.0,9.7,5.68,2020
17693,COLEGIO BASICO NUEVA LOS LOBOS,398,41.0,9.7,6.05,2020
2958,ESCUELA JOSE ABELARDO NUNEZ,358,37.0,9.7,5.84,2020
2444,INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS DE SAN FERNANDO,562,58.0,9.7,5.23,2020
14217,SUN VALLEY COLLEGE,302,31.0,9.7,6.59,2020
1819,COLLEGE CHRETIEN FRANCAIS LE BEAU JOUR,175,18.0,9.7,6.51,2020
318,ESCUELA EDDA CUNEO DONNAGIO,232,24.0,9.7,6.2,2020
5828,ESC. BASICA GUACOLDA,370,38.0,9.7,5.76,2020
1014,ESCUELA MATILDE SALAMANCA,301,31.0,9.7,6.16,2020
10384,ESCUELA BASICA PART.BRIGIDA WALKER,68,7.0,9.7,5.77,2020
3110,COMPLEJO EDUCACIONAL MAULE,477,49.0,9.7,6.01,2020
413,ESCUELA LAS BRISAS,232,24.0,9.7,5.88,2020
22024,LICEO AGRICOLA RADIO 24,185,19.0,9.7,4.19,2020
2379,ESCUELA BASICA ANTONIO DE ZUNIGA,290,30.0,9.7,6.02,2020
9039,COLEGIO RUBEN DARIO,272,28.0,9.7,6.63,2020
1132,ESCUELA BASICA POZA VERDE,145,15.0,9.7,6.03,2020
11971,COLEGIO SANTO DOMINGO_PADRES DOMINICOS,608,63.0,9.7,6.56,2020
14580,COLEGIO BOSTON,291,30.0,9.7,6.73,2020
2310,ESC.ALCIDES REYES FRIAS,329,34.0,9.7,6.03,2020
4829,LICEO VICENTE ALBERTO PALACIOS VALDES,552,57.0,9.7,5.78,2020
2339,ESCUELA MUNICIPAL ZUNIGA,425,44.0,9.7,5.66,2020
585,COLEGIO THE INTERNATIONAL SCHOOL,639,66.0,9.7,6.45,2020
7332,ESCUELA JUAN RICARDO SANCHEZ ASCENCIO,263,27.0,9.7,6.18,2020
10126,COMPLEJO EDUCACIONAL CERRO NAVIA,360,37.0,9.7,5.31,2020
1917,ESCUELA PARTICULAR EXEQUIEL PUELMA SILVA,194,20.0,9.7,5.71,2020
